sample_index,pid,split,dataset_file_path,caption,input_ids_raw,attention_mask_raw,num_tokens
1934,1163,train,HoGuom_01/01164_00000780.jpg,"Một người phụ nữ mặc áo ngắn tay màu đen có pha nhiều đốm màu trắng, đội mũ màu trắng, khoác một cái túi màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01934_pid1163_01164_00000780_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01934_pid1163_01164_00000780_attention_mask.raw,53
1935,358,train,HoGuom_00/00359_00012210.jpg,"nam đầu cắt trọc tóc, mặc áo phông cam, quần dài đen, đi giày đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01935_pid358_00359_00012210_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01935_pid358_00359_00012210_attention_mask.raw,31
1936,1455,train,HoGuom_01/01456_2.jpg,"nam thanh niên đeo ba lô màu đen, mặc áo phông cộc tay cổ bẻ màu xanh lá đậm, mặc quần dài màu xanh biển đậm, đi giầy thể thao màu đen, đeo khẩu trang màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01936_pid1455_01456_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01936_pid1455_01456_2_attention_mask.raw,64
1937,137,train,HoGuom_00/00138_00002700.jpg,"nam thanh niên mặc áo phông đen có cổ, đi dép lê, mặc quần bò ngố màu xanh.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01937_pid137_00138_00002700_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01937_pid137_00138_00002700_attention_mask.raw,35
1938,1,train,TRAINNING_DATA/Person2/output_6.jpg,"Một cô gái tóc ngang vai, mặc áo dài tay màu hồng, quần dài màu đen, và đi đôi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01938_pid1_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01938_pid1_output_6_attention_mask.raw,42
1939,18,train,TRAINNING_DATA/Person19/output_9.jpg,"Một cô gái tóc dài xõa ngang vai, mặc áo màu cỏ úa và quần thể thao màu đen có các sọc kẻ màu trắng, chân đi đôi dép lê màu xanh.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01939_pid18_output_9_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01939_pid18_output_9_attention_mask.raw,64
1940,18,train,TRAINNING_DATA/Person19/output_2.jpg,"Một phụ nữ, tóc ngang vai để xõa, áo màu nâu, quấn màu đen có sọc trắng, đi dép lê màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01940_pid18_output_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01940_pid18_output_2_attention_mask.raw,46
1941,1336,train,HoGuom_01/01337_00008971.jpg,"Một người phụ nữ trung tuổi tóc ngắn tay dắt hai đứa trẻ trẻ con, mặc áo phông cộc tay đen, đeo túi chéo màu nâu, quần dài màu nâu, đi giày thể thao.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01941_pid1336_01337_00008971_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01941_pid1336_01337_00008971_attention_mask.raw,64
1942,434,train,HoGuom_00/00435_00014755.jpg,"nam thanh niên tóc ngắn màu đen, đeo kính màu đen, áo ngắn tay màu xám, đeo túi chéo màu xám trước ngực, mặc quần sooc màu vàng nhạt, chân đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01942_pid434_00435_00014755_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01942_pid434_00435_00014755_attention_mask.raw,64
1943,293,train,HoGuom_00/00294_00009350.jpg,"nữ đi giày đỏ, mặc áo phông xanh, quần đùi màu xanh.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01943_pid293_00294_00009350_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01943_pid293_00294_00009350_attention_mask.raw,27
1944,1790,train,DHHN_HVBCVT_00/01791_00001320.jpg,"một người phụ nữ tóc xoăn nhẹ dài chớm vai màu đen, mặc áo khoác dạ ngoài dài ngang đùi màu đỏ mận, bên trong mặc áo màu trắng sơ vin chân váy bò màu xanh, đi guốc màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01944_pid1790_01791_00001320_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01944_pid1790_01791_00001320_attention_mask.raw,64
1945,441,train,HoGuom_00/00442_00014875.jpg,"người đàn ông tóc ngắn màu đen, mặc áo sơ mi ngắn tay màu sáng, quần sooc màu xám, chân đi dép màu sáng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01945_pid441_00442_00014875_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01945_pid441_00442_00014875_attention_mask.raw,50
1946,55,train,TRAINNING_DATA/Person56/output_2.jpg,"Một phụ nữ tóc buộc cao phía sau, mặc áo phông màu trắng cộc tay, quần màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01946_pid55_output_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01946_pid55_output_2_attention_mask.raw,39
1947,1369,train,HoGuom_01/01370_00007515.jpg,"Một người đàn ông tóc màu đen, mặc áo màu xanh rêu, mặc quần màu xám và đi dép.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01947_pid1369_01370_00007515_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01947_pid1369_01370_00007515_attention_mask.raw,40
1948,27,train,TEST_DATA/Person28.2/output_6.jpg,"Một cô gái có mái tóc đen dài đến ngực, một ít tóc được để phía trước ngực, tóc mái dài rẽ ngôi giữa, mặc quần bò màu xanh nhạt, áo khoác dài tay màu trắng phối thêm các đường trang trí màu xanh ngọc bích và màu xanh nước biển đậm ở phần cánh tay và giữa áo, đi dép lê có quai kẻ màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01948_pid27_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01948_pid27_output_6_attention_mask.raw,64
1949,1783,train,DHHN_HVBCVT_00/01784_00003075.jpg,"Một nam sinh viên có mái tóc màu đen, đeo kính, mặc áo khoác có nửa trên màu đỏ nửa dưới màu trắng, mặc quần màu đen, đi giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01949_pid1783_01784_00003075_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01949_pid1783_01784_00003075_attention_mask.raw,64
1950,428,train,HoGuom_00/00429_00014845.jpg,"cô gái tóc đen, mặc áo màu vàng có tay, khoác ba lô đen, mặc quần jean màu xanh, đi đôi dép quai hậu màu đỏ.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01950_pid428_00429_00014845_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01950_pid428_00429_00014845_attention_mask.raw,51
1951,736,train,HoGuom_00/00737_00012465.jpg,"người phụ nữ tóc ngắn màu đen, mặc áo hai dây màu xanh đậm, quần sooc màu xanh đậm, đi giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01951_pid736_00737_00012465_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01951_pid736_00737_00012465_attention_mask.raw,49
1952,622,train,HoGuom_00/00623_00007175.jpg,"cô gái tóc màu đen, mặc áo dài tay màu trắng, mặc quần dài màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01952_pid622_00623_00007175_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01952_pid622_00623_00007175_attention_mask.raw,34
1953,525,train,HoGuom_00/00526_00002855.jpg,"Bạn trai tóc ngắn màu đen, áo sơ mi trắng tay dài, có 2 đường kẻ ngang màu đen ở tay áo, quần dài màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01953_pid525_00526_00002855_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01953_pid525_00526_00002855_attention_mask.raw,49
1954,1502,train,DHHN_HVBCVT_00/01503_00002235.jpg,"nữ mặc áo có mũ áo khoác màu be, mặc quần bò ống rộng dài màu xanh, tay phải cầm chai nước, tay trái đút túi áo, đi giầy màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01954_pid1502_01503_00002235_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01954_pid1502_01503_00002235_attention_mask.raw,64
1955,1685,train,DHHN_HVBCVT_00/01686_00002955.jpg,"cô gái đeo kính, mặc áo có mũ màu đỏ, áo khoác ngoài màu đen có sọc trắng, quần dài màu đen, đi giày màu ghi.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01955_pid1685_01686_00002955_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01955_pid1685_01686_00002955_attention_mask.raw,53
1956,142,train,HoGuom_00/00143_00002955.jpg,"nữ tóc búi sau đầu, đi giày thể thao đen, mặc áo phông đen, quần đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01956_pid142_00143_00002955_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01956_pid142_00143_00002955_attention_mask.raw,34
1957,450,train,HoGuom_00/00451_00015445.jpg,"người phụ nữ tóc dài màu sáng, buộc cao, mặc áo trắng, khoác túi đỏ trên vai phải, mặc quần tối màu, đi dép tối màu.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01957_pid450_00451_00015445_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01957_pid450_00451_00015445_attention_mask.raw,56
1958,29,train,TRAINNING_DATA/Person30/output_6.jpg,"Một thanh niên nam cắt tóc ngắn, mặc áo phông cộc tay không có cổ, có logo ở trước ngực, quần đùi màu đen và đi dép lê màu sáng có viền đen ở phía trên.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01958_pid29_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01958_pid29_output_6_attention_mask.raw,64
1959,753,train,HoGuom_00/00754_00012645.jpg,"cô gái tóc dài màu đen, mặc áo phông ngắn tay màu đen, tay phải có vòng màu đen, mặc quần dài hoa màu đen trắng đỏ.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01959_pid753_00754_00012645_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01959_pid753_00754_00012645_attention_mask.raw,53
1960,590,train,HoGuom_00/00591_00006015.jpg,"người phụ nữ tóc màu đen, mặc áo ngắn tay màu đỏ có cổ, quần dài màu đen, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01960_pid590_00591_00006015_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01960_pid590_00591_00006015_attention_mask.raw,43
1961,1755,train,DHHN_HVBCVT_00/01756_00017100.jpg,"Một nam thanh niên mặc áo nỉ có mũ màu vàng bên trong, mặc áo khoác màu xanh nước biển có tay áo màu xanh rêu bên ngoài, mặc quần dài màu đen, đi giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01961_pid1755_01756_00017100_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01961_pid1755_01756_00017100_attention_mask.raw,64
1962,1605,train,DHHN_HVBCVT_00/01606_00019560.jpg,"nam tầm 65 tuổi, đeo kính, đội mũ màu xám, đi giày đen, mặc áo khoác màu xám, quần dài màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01962_pid1605_01606_00019560_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01962_pid1605_01606_00019560_attention_mask.raw,50
1963,1500,train,DHHN_HVBCVT_00/01501_00007215.jpg,"nam tóc ngắn nhuộm màu vàng, mặc áo khoác màu đen, trước ngực và ống tay có hai vạch trắng, trên hai vạch trắng là màu đỏ, mặc quần bò mài dài màu xanh đen, đi giầy thể thao màu lông chuột.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01963_pid1500_01501_00007215_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01963_pid1500_01501_00007215_attention_mask.raw,64
1964,1544,train,DHHN_HVBCVT_00/01545_00005100.jpg,"nữ tóc dài buộc sau màu đen, đeo vòng cổ có mặt màu trắng, tay trái cầm túi bóng trắng, mặc váy dài trên gối màu đen dài tay, mặc quần dài bó sát màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01964_pid1544_01545_00005100_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01964_pid1544_01545_00005100_attention_mask.raw,64
1965,871,train,HoGuom_01/00872_00011385.jpg,"nữ cắt tóc đầu vuông, đeo túi chéo vai, mặc váy liền trên gối kẻ màu xám đen, chân trái co gối về phía trước.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01965_pid871_00872_00011385_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01965_pid871_00872_00011385_attention_mask.raw,57
1966,1276,train,HoGuom_01/01277_00008475.jpg,"Một người phụ nữ có tóc màu đen, mặc áo màu đỏ, mặc quần màu đen và đi giày màu đỏ.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01966_pid1276_01277_00008475_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01966_pid1276_01277_00008475_attention_mask.raw,44
1967,1024,train,HoGuom_01/01025_00001830.jpg,"Bé trai tóc ngắn màu đen, đeo kính, mặc áo dài tay màu đen trước ngực có vệt trắng, mặc quần dài màu đen dọc bên ống quần trái có hai vạch trắng, chân đi giầy thể thao màu đen đế giầy màu trắng, chân trước chân sau, tay trái vung về phía sau.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01967_pid1024_01025_00001830_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01967_pid1024_01025_00001830_attention_mask.raw,64
1968,846,train,HoGuom_01/00847_00009975.jpg,"nữ tóc màu đen cắt để đầu vuông, mặc áo trắng cổ tròn cộc tay, đeo ba lô màu đen sau lưng, mặc quần bó sát màu đen dài, đi giầy thể thao màu đen đế màu trắng, tay phải đưa ngang tai.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01968_pid846_00847_00009975_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01968_pid846_00847_00009975_attention_mask.raw,64
1969,999,train,HoGuom_01/01000_00000601.jpg,"nữ tóc màu đen cắt đầu vuông, đeo khẩu trang màu xám, mặc váy dài đến gối váy hai dây khoét nách, đeo đai hồng ở eo, đeo túi xách nhỏ màu hồng trước bụng, đi giầy thể thao màu trắng, hai tay đưa trước bụng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01969_pid999_01000_00000601_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01969_pid999_01000_00000601_attention_mask.raw,64
1970,963,train,HoGuom_01/00964_00004665.jpg,"Bé gái bện tóc hai bên, mặc áo khoác màu đỏ dài tay phía sau có mũ, mặc quần hồng dài, đi dép xăng đan màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01970_pid963_00964_00004665_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01970_pid963_00964_00004665_attention_mask.raw,52
1971,1354,train,HoGuom_01/01355_00007710.jpg,"Một người đàn ông có mái tóc màu đen, mặc áo khoác màu đỏ trắng có tay áo màu xanh tím than, mặc quần dài màu đen, khoác balo màu đen, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01971_pid1354_01355_00007710_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01971_pid1354_01355_00007710_attention_mask.raw,64
1972,955,train,HoGuom_01/00956_00003585.jpg,"nữ tóc cắt vuông màu nâu, mặc áo dài tay màu trắng, mặc quần bò dài màu xanh, đi giầy thể thao màu trắng, chân trước chân sau.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01972_pid955_00956_00003585_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01972_pid955_00956_00003585_attention_mask.raw,60
1973,352,train,HoGuom_00/00353_00012235.jpg,"nam thanh niên đeo túi màu đen, mặc áo phông xanh, quần bò màu xanh, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01973_pid352_00353_00012235_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01973_pid352_00353_00012235_attention_mask.raw,40
1974,714,train,HoGuom_00/00715_00012215.jpg,"cô gái tóc dài màu đen buộc tóc cao sau gáy, đeo kính gọng màu đỏ, mặc váy bầu màu ghi.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01974_pid714_00715_00012215_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01974_pid714_00715_00012215_attention_mask.raw,43
1975,32,train,TEST_DATA/Person33.2/output_6.jpg,"Một nam thanh niên đang mặc một chiếc áo phông thể thao màu đen có một vạch màu trắng ở ngực trái và cánh tay phải, mặc quần sooc màu đen dài tới đầu gối, chân đi giày thể thao buộc dây màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01975_pid32_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01975_pid32_output_6_attention_mask.raw,64
1976,1694,train,DHHN_HVBCVT_00/01695_00005130.jpg,"cô gái tóc dài màu đen, áo dài tay màu đen có in hình màu trắng trước ngực, quần jean dài màu xanh nhạt, đi giày thể thao màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01976_pid1694_01695_00005130_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01976_pid1694_01695_00005130_attention_mask.raw,57
1977,6,train,TEST_DATA/Person7.2/output_6.jpg,"người đàn ông tóc đen cắt ngắn sát da đầu ở phần thái dương, mặc bộ quần áo bò với màu quần xanh tím than sẫm hơn màu thân áo, hai tay áo màu xám tro, chân đi giày thể thao màu đen có viền trắng ở phía dưới của giày.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01977_pid6_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01977_pid6_output_6_attention_mask.raw,64
1978,1890,train,DHGTVT_00/01891_00004210.jpg,"nam tóc ngắn màu đen, đeo ba lo quai màu tro, mặc áo phông cộc tay phần cổ và thân màu xanh cô ban, ngực áo và tay áo màu trắng, mặc quần màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01978_pid1890_01891_00004210_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01978_pid1890_01891_00004210_attention_mask.raw,64
1979,763,train,HoGuom_00/00764_00013885.jpg,"người đàn ông tóc ngắn màu đen, áo phông ngắn tay màu đỏ, khoác túi chéo màu đen, mặc quần sooc màu xám, đi giày thấp màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01979_pid763_00764_00013885_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01979_pid763_00764_00013885_attention_mask.raw,59
1980,1425,train,HoGuom_01/01426_2.jpg,"Một người phụ nữ tóc xoăn dài ngang lưng màu nâu vàng, mặc áo khoét nách màu đen, mặc chân váy ngắn màu đen, đang dắt tay 1 bé trai mặc ao màu xanh biển nhạt.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01980_pid1425_01426_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01980_pid1425_01426_2_attention_mask.raw,64
1981,452,train,HoGuom_00/00453_00015900.jpg,"Bạn nam tóc ngắn đội mũ lưỡi trai đen, áo phông ngắn tay màu trắng, quần sooc màu đen, đi giày trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01981_pid452_00453_00015900_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01981_pid452_00453_00015900_attention_mask.raw,43
1982,772,train,HoGuom_01/00773_00000285.jpg,"nam thanh niên tóc ngắn màu đen, mặc áo phông ngắn tay màu đỏ có chữ màu trắng ở cổ áo, quần sooc màu xám, đi dép màu nâu.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01982_pid772_00773_00000285_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01982_pid772_00773_00000285_attention_mask.raw,59
1983,1321,train,HoGuom_01/01322_00003990.jpg,"Một người phụ nữ có mái tóc màu đen, mặc áo phông màu be, mặc quần màu đen, đeo khẩu trang màu xanh nước biển nhạt.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01983_pid1321_01322_00003990_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01983_pid1321_01322_00003990_attention_mask.raw,55
1984,1708,train,DHHN_HVBCVT_00/01709_00007815.jpg,"cô gái tóc dài màu đen, khăn quàng màu đỏ đậm, áo khoác màu vàng, quần dài màu đen, giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01984_pid1708_01709_00007815_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/01984_pid1708_01709_00007815_attention_mask.raw,46
