sample_index,pid,caption,num_tokens
3215,-1,,43
3216,-1,,63
3217,-1,,51
3218,-1,,53
3219,-1,,64
3220,-1,,27
3221,-1,,37
3222,-1,,30
3223,-1,,28
3224,-1,,37
3225,-1,,37
3226,-1,,62
3227,-1,,53
3228,-1,,56
3229,-1,,46
3230,-1,,64
3231,-1,,53
3232,-1,,51
3233,-1,,41
3234,-1,,53
3235,-1,,40
3236,-1,,63
3237,-1,,49
3238,-1,,58
3239,-1,,58
3240,-1,,45
3241,-1,,44
3242,-1,,42
3243,-1,,34
3244,-1,,59
3245,-1,,54
3246,-1,,52
3247,-1,,64
3248,-1,,57
3249,-1,,55
3250,-1,,57
3251,-1,,57
3252,-1,,64
3253,-1,,47
3254,-1,,64
3255,-1,,54
3256,-1,,42
3257,-1,,45
3258,-1,,46
3259,-1,,46
3260,-1,,64
3261,-1,,55
3262,-1,,64
3263,-1,,61
3264,-1,,47
3265,-1,,55
3266,-1,,47
3267,-1,,49
3268,-1,,47
3269,-1,,50
3270,-1,,55
3271,-1,,44
3272,-1,,45
3273,-1,,55
3274,-1,,64
3275,-1,,63
3276,-1,,40
3277,-1,,36
3278,-1,,61
3279,-1,,37
3280,-1,,64
3281,-1,,64
3282,-1,,64
3283,-1,,64
3284,-1,,51
3285,-1,,55
3286,-1,,61
3287,-1,,38
3288,-1,,54
3289,-1,,54
3290,-1,,64
3291,-1,,57
3292,-1,,64
3293,-1,,61
3294,-1,,62
3295,-1,,63
3296,-1,,39
3297,-1,,42
3298,-1,,39
3299,-1,,38
3300,-1,,43
3301,-1,,52
3302,-1,,57
3303,-1,,44
3304,-1,,59
3305,-1,,38
3306,-1,,60
3307,-1,,62
3308,-1,,64
3309,-1,,54
3310,-1,,64
3311,-1,,64
3312,-1,,61
3313,-1,,63
3314,-1,,52
3315,-1,,60
3316,-1,,53
3317,-1,,39
3318,-1,,51
3319,-1,,50
3320,-1,,64
3321,-1,,63
3322,-1,,64
3323,-1,,62
3324,-1,,64
3325,-1,,43
3326,-1,,60
3327,-1,,64
3328,-1,,34
3329,-1,,41
3330,-1,,38
3331,-1,,43
3332,-1,,64
3333,-1,,64
3334,-1,,57
3335,-1,,64
3336,-1,,35
3337,-1,,40
3338,-1,,34
3339,-1,,38
3340,-1,,47
3341,-1,,49
3342,-1,,46
3343,-1,,53
3344,-1,,52
3345,-1,,49
3346,-1,,49
3347,-1,,52
3348,-1,,57
3349,-1,,52
3350,-1,,53
3351,-1,,52
3352,-1,,59
3353,-1,,47
3354,-1,,58
3355,-1,,48
3356,-1,,53
3357,-1,,44
3358,-1,,62
3359,-1,,54
3360,-1,,48
3361,-1,,64
3362,-1,,59
3363,-1,,49
3364,-1,,47
3365,-1,,43
3366,-1,,47
3367,-1,,45
3368,-1,,64
3369,-1,,60
3370,-1,,64
3371,-1,,64
3372,-1,,64
3373,-1,,64
3374,-1,,64
3375,-1,,64
3376,-1,,42
3377,-1,,47
3378,-1,,47
3379,-1,,40
3380,-1,,62
3381,-1,,54
3382,-1,,64
3383,-1,,64
3384,-1,,42
3385,-1,,47
3386,-1,,53
3387,-1,,48
3388,-1,,53
3389,-1,,53
3390,-1,,59
3391,-1,,55
3392,-1,,43
3393,-1,,51
3394,-1,,51
3395,-1,,44
3396,-1,,40
3397,-1,,32
3398,-1,,49
3399,-1,,30
3400,-1,,48
3401,-1,,57
3402,-1,,59
3403,-1,,47
3404,-1,,39
3405,-1,,40
3406,-1,,57
3407,-1,,45
3408,-1,,49
3409,-1,,52
3410,-1,,59
3411,-1,,51
3412,-1,,52
3413,-1,,35
3414,-1,,54
3415,-1,,48
3416,-1,,44
3417,-1,,37
3418,-1,,56
3419,-1,,39
3420,-1,,44
3421,-1,,35
3422,-1,,51
3423,-1,,39
3424,-1,,61
3425,-1,,53
3426,-1,,59
3427,-1,,53
3428,-1,,64
3429,-1,,40
3430,-1,,46
3431,-1,,41
3432,-1,,63
3433,-1,,48
3434,-1,,46
3435,-1,,57
3436,-1,,64
3437,-1,,45
3438,-1,,64
3439,-1,,58
3440,-1,,49
3441,-1,,47
3442,-1,,50
3443,-1,,44
3444,-1,,60
3445,-1,,43
3446,-1,,60
3447,-1,,41
3448,-1,,64
3449,-1,,45
3450,-1,,64
3451,-1,,58
3452,-1,,64
3453,-1,,56
3454,-1,,64
3455,-1,,64
3456,-1,,37
3457,-1,,31
3458,-1,,50
3459,-1,,40
3460,-1,,50
3461,-1,,64
3462,-1,,64
3463,-1,,55
3464,-1,,64
3465,-1,,62
3466,-1,,64
3467,-1,,64
3468,-1,,54
3469,-1,,42
3470,-1,,64
3471,-1,,43
3472,-1,,56
3473,-1,,50
3474,-1,,64
3475,-1,,64
3476,-1,,63
3477,-1,,49
3478,-1,,54
3479,-1,,62
3480,-1,,49
3481,-1,,40
3482,-1,,64
3483,-1,,64
3484,-1,,42
3485,-1,,43
3486,-1,,51
3487,-1,,48
3488,-1,,64
3489,-1,,64
3490,-1,,64
3491,-1,,64
3492,-1,,38
3493,-1,,53
3494,-1,,55
3495,-1,,50
3496,-1,,56
3497,-1,,64
3498,-1,,58
3499,-1,,51
3500,-1,,64
3501,-1,,64
3502,-1,,64
3503,-1,,64
3504,-1,,60
3505,-1,,62
3506,-1,,56
3507,-1,,57
3508,-1,,45
3509,-1,,30
3510,-1,,52
3511,-1,,43
3512,-1,,58
3513,-1,,40
3514,-1,,62
3515,-1,,54
3516,-1,,64
3517,-1,,47
3518,-1,,64
3519,-1,,54
3520,-1,,64
3521,-1,,63
3522,-1,,57
3523,-1,,64
3524,-1,,34
3525,-1,,30
3526,-1,,46
3527,-1,,44
3528,-1,,64
3529,-1,,57
3530,-1,,62
3531,-1,,64
3532,-1,,57
3533,-1,,44
3534,-1,,50
3535,-1,,46
3536,-1,,37
3537,-1,,40
3538,-1,,53
3539,-1,,57
3540,-1,,60
3541,-1,,53
3542,-1,,41
3543,-1,,43
3544,-1,,43
3545,-1,,58
3546,-1,,57
3547,-1,,55
3548,-1,,37
3549,-1,,57
3550,-1,,37
3551,-1,,51
3552,-1,,43
3553,-1,,39
3554,-1,,35
3555,-1,,33
3556,-1,,37
3557,-1,,64
3558,-1,,53
3559,-1,,64
3560,-1,,43
3561,-1,,64
3562,-1,,36
3563,-1,,64
3564,-1,,42
3565,-1,,64
3566,-1,,55
3567,-1,,64
3568,-1,,45
3569,-1,,64
3570,-1,,50
3571,-1,,64
3572,-1,,48
3573,-1,,64
3574,-1,,46
3575,-1,,64
3576,-1,,43
3577,-1,,64
3578,-1,,55
3579,-1,,64
3580,-1,,39
3581,-1,,64
3582,-1,,51
3583,-1,,64
3584,-1,,45
3585,-1,,64
3586,-1,,48
3587,-1,,64
3588,-1,,44
3589,-1,,64
3590,-1,,39
3591,-1,,64
3592,-1,,39
3593,-1,,64
3594,-1,,56
3595,-1,,64
3596,-1,,35
3597,-1,,46
3598,-1,,33
3599,-1,,59
3600,-1,,44
3601,-1,,64
3602,-1,,47
3603,-1,,64
3604,-1,,44
3605,-1,,44
3606,-1,,48
3607,-1,,42
3608,-1,,60
3609,-1,,64
3610,-1,,47
3611,-1,,64
3612,-1,,36
3613,-1,,55
3614,-1,,40
3615,-1,,42
3616,-1,,29
3617,-1,,39
3618,-1,,43
3619,-1,,45
3620,-1,,49
3621,-1,,58
3622,-1,,44
3623,-1,,63
3624,-1,,61
3625,-1,,64
3626,-1,,52
3627,-1,,64
3628,-1,,34
3629,-1,,50
3630,-1,,40
3631,-1,,59
3632,-1,,57
3633,-1,,64
3634,-1,,52
3635,-1,,54
3636,-1,,38
3637,-1,,61
3638,-1,,51
3639,-1,,60
3640,-1,,39
3641,-1,,60
3642,-1,,50
3643,-1,,50
3644,-1,,41
3645,-1,,40
3646,-1,,46
3647,-1,,47
3648,-1,,36
3649,-1,,55
3650,-1,,43
3651,-1,,48
3652,-1,,48
3653,-1,,64
3654,-1,,53
3655,-1,,61
3656,-1,,41
3657,-1,,64
3658,-1,,53
3659,-1,,64
3660,-1,,38
3661,-1,,59
3662,-1,,44
3663,-1,,55
3664,-1,,30
3665,-1,,43
3666,-1,,39
3667,-1,,50
3668,-1,,46
3669,-1,,55
3670,-1,,38
3671,-1,,60
3672,-1,,27
3673,-1,,49
3674,-1,,35
3675,-1,,39
3676,-1,,37
3677,-1,,46
3678,-1,,30
3679,-1,,34
3680,-1,,48
3681,-1,,51
3682,-1,,40
3683,-1,,41
3684,-1,,42
3685,-1,,40
3686,-1,,40
3687,-1,,53
3688,-1,,38
3689,-1,,35
3690,-1,,46
3691,-1,,36
3692,-1,,38
3693,-1,,52
3694,-1,,38
3695,-1,,45
3696,-1,,59
3697,-1,,60
3698,-1,,52
3699,-1,,51
3700,-1,,60
3701,-1,,59
3702,-1,,63
3703,-1,,64
3704,-1,,62
3705,-1,,41
3706,-1,,64
3707,-1,,50
3708,-1,,64
3709,-1,,55
3710,-1,,64
3711,-1,,61
3712,-1,,64
3713,-1,,64
3714,-1,,64
3715,-1,,64
3716,-1,,62
3717,-1,,51
3718,-1,,64
3719,-1,,63
3720,-1,,52
3721,-1,,35
3722,-1,,41
3723,-1,,29
3724,-1,,56
3725,-1,,64
3726,-1,,55
3727,-1,,45
3728,-1,,44
3729,-1,,61
3730,-1,,53
3731,-1,,57
3732,-1,,57
3733,-1,,51
3734,-1,,64
3735,-1,,52
3736,-1,,64
3737,-1,,55
3738,-1,,58
3739,-1,,54
3740,-1,,51
3741,-1,,42
3742,-1,,57
3743,-1,,43
3744,-1,,50
3745,-1,,57
3746,-1,,61
3747,-1,,64
3748,-1,,48
3749,-1,,54
3750,-1,,51
3751,-1,,50
3752,-1,,52
3753,-1,,43
3754,-1,,57
3755,-1,,45
3756,-1,,53
3757,-1,,48
3758,-1,,63
3759,-1,,63
3760,-1,,56
3761,-1,,56
3762,-1,,64
3763,-1,,64
3764,-1,,45
3765,-1,,43
3766,-1,,53
3767,-1,,43
3768,-1,,36
3769,-1,,40
3770,-1,,41
3771,-1,,40
3772,-1,,48
3773,-1,,43
3774,-1,,64
3775,-1,,54
3776,-1,,59
3777,-1,,64
3778,-1,,64
3779,-1,,64
3780,-1,,41
3781,-1,,46
3782,-1,,64
3783,-1,,64
3784,-1,,44
3785,-1,,48
3786,-1,,61
3787,-1,,64
3788,-1,,64
3789,-1,,53
3790,-1,,59
3791,-1,,57
3792,-1,,56
3793,-1,,63
3794,-1,,64
3795,-1,,64
3796,-1,,56
3797,-1,,56
3798,-1,,46
3799,-1,,35
3800,-1,,61
3801,-1,,47
3802,-1,,50
3803,-1,,48
3804,-1,,51
3805,-1,,52
3806,-1,,64
3807,-1,,63
3808,-1,,64
3809,-1,,59
3810,-1,,64
3811,-1,,59
3812,-1,,64
3813,-1,,64
3814,-1,,64
3815,-1,,57
3816,-1,,64
3817,-1,,62
3818,-1,,64
3819,-1,,64
3820,-1,,64
3821,-1,,64
3822,-1,,64
3823,-1,,64
3824,-1,,59
3825,-1,,47
3826,-1,,64
3827,-1,,46
3828,-1,,57
3829,-1,,46
3830,-1,,64
3831,-1,,63
3832,-1,,64
3833,-1,,49
3834,-1,,64
3835,-1,,50
3836,-1,,64
3837,-1,,58
3838,-1,,64
3839,-1,,64
3840,-1,,64
3841,-1,,62
3842,-1,,64
3843,-1,,50
3844,-1,,43
3845,-1,,58
3846,-1,,51
3847,-1,,52
3848,-1,,64
3849,-1,,42
3850,-1,,64
3851,-1,,57
3852,-1,,51
3853,-1,,48
3854,-1,,53
3855,-1,,47
3856,-1,,51
3857,-1,,48
3858,-1,,51
3859,-1,,43
3860,-1,,62
3861,-1,,64
3862,-1,,56
3863,-1,,64
3864,-1,,63
3865,-1,,64
3866,-1,,63
3867,-1,,64
3868,-1,,52
3869,-1,,60
3870,-1,,59
3871,-1,,64
3872,-1,,52
3873,-1,,64
3874,-1,,59
3875,-1,,64
3876,-1,,62
3877,-1,,64
3878,-1,,57
3879,-1,,64
3880,-1,,62
3881,-1,,62
3882,-1,,64
3883,-1,,64
3884,-1,,51
3885,-1,,56
3886,-1,,59
3887,-1,,63
3888,-1,,56
3889,-1,,64
3890,-1,,44
3891,-1,,54
3892,-1,,58
3893,-1,,64
3894,-1,,58
3895,-1,,64
3896,-1,,54
3897,-1,,64
3898,-1,,53
3899,-1,,64
3900,-1,,60
3901,-1,,63
3902,-1,,60
3903,-1,,63
3904,-1,,52
3905,-1,,64
3906,-1,,44
3907,-1,,64
3908,-1,,63
3909,-1,,64
3910,-1,,61
3911,-1,,64
3912,-1,,56
3913,-1,,64
3914,-1,,43
3915,-1,,52
3916,-1,,54
3917,-1,,57
3918,-1,,58
3919,-1,,64
3920,-1,,53
3921,-1,,64
3922,-1,,64
3923,-1,,64
3924,-1,,51
3925,-1,,51
3926,-1,,47
3927,-1,,47
3928,-1,,59
3929,-1,,64
3930,-1,,60
3931,-1,,64
3932,-1,,50
3933,-1,,55
3934,-1,,64
3935,-1,,64
3936,-1,,48
3937,-1,,46
3938,-1,,58
3939,-1,,58
3940,-1,,64
3941,-1,,64
3942,-1,,64
3943,-1,,64
3944,-1,,49
3945,-1,,54
3946,-1,,64
3947,-1,,64
3948,-1,,45
3949,-1,,52
3950,-1,,64
3951,-1,,64
3952,-1,,56
3953,-1,,63
3954,-1,,52
3955,-1,,64
3956,-1,,60
3957,-1,,64
3958,-1,,64
3959,-1,,64
3960,-1,,53
3961,-1,,58
3962,-1,,53
3963,-1,,58
3964,-1,,41
3965,-1,,40
3966,-1,,54
3967,-1,,53
3968,-1,,46
3969,-1,,49
3970,-1,,46
3971,-1,,49
3972,-1,,55
3973,-1,,61
3974,-1,,55
3975,-1,,61
3976,-1,,45
3977,-1,,48
3978,-1,,45
3979,-1,,48
3980,-1,,63
3981,-1,,64
3982,-1,,62
3983,-1,,64
3984,-1,,44
3985,-1,,53
3986,-1,,57
3987,-1,,64
3988,-1,,43
3989,-1,,62
3990,-1,,60
3991,-1,,64
3992,-1,,46
3993,-1,,55
3994,-1,,43
3995,-1,,52
3996,-1,,58
3997,-1,,64
3998,-1,,48
3999,-1,,53
